clip_id,raw_text,clean_text,tokens,lemmas,stopword_counts,word_count,negation_count,question_count,avg_word_length,is_empty
clip_0064,We can take shape too if you break earlier.,we can take shape too if you break earlier.,"[""we"", ""can"", ""take"", ""shape"", ""too"", ""if"", ""you"", ""break"", ""earlier"", "".""]","[""we"", ""can"", ""take"", ""shape"", ""too"", ""if"", ""you"", ""break"", ""earlier"", "".""]","{""we"": 1, ""if"": 1, ""too"": 1, ""you"": 1, ""can"": 1}",9,0,0,3.778,False
clip_0065,"Easy on power, you have Hamilton pushing on the line. Hamilton coming next to you now pushing. Next car 14. OK, next car has just 13 behind, you will be pushing. The audition is good. Easy on power, and then we can work on braking on front.","easy on power, you have hamilton pushing on the line. hamilton coming next to you now pushing. next car 14. ok, next car has just 13 behind, you will be pushing. the audition is good. easy on power, and then we can work on braking on front.","[""easy"", ""on"", ""power"", "","", ""you"", ""have"", ""hamilton"", ""pushing"", ""on"", ""the"", ""line"", ""."", ""hamilton"", ""coming"", ""next"", ""to"", ""you"", ""now"", ""pushing"", ""."", ""next"", ""car"", ""14."", ""ok"", "","", ""next"", ""car"", ""has"", ""just"", ""13"", ""behind"", "","", ""you"", ""will"", ""be"", ""pushing"", ""."", ""the"", ""audition"", ""is"", ""good"", ""."", ""easy"", ""on"", ""power"", "","", ""and"", ""then"", ""we"", ""can"", ""work"", ""on"", ""braking"", ""on"", ""front"", "".""]","[""easy"", ""on"", ""power"", "","", ""you"", ""have"", ""hamilton"", ""push"", ""on"", ""the"", ""line"", ""."", ""hamilton"", ""come"", ""next"", ""to"", ""you"", ""now"", ""push"", ""."", ""next"", ""car"", ""14."", ""ok"", "","", ""next"", ""car"", ""have"", ""just"", ""13"", ""behind"", "","", ""you"", ""will"", ""be"", ""push"", ""."", ""the"", ""audition"", ""be"", ""good"", ""."", ""easy"", ""on"", ""power"", "","", ""and"", ""then"", ""we"", ""can"", ""work"", ""on"", ""brake"", ""on"", ""front"", "".""]","{""just"": 1, ""then"": 1, ""you"": 3, ""now"": 1, ""and"": 1, ""has"": 1, ""to"": 1, ""have"": 1, ""is"": 1, ""can"": 1, ""on"": 5, ""will"": 1, ""we"": 1, ""the"": 2, ""be"": 1}",45,0,0,4.0,False
clip_0066,"We have had your pushing 10, but we have put the attitude in this course. At your 10, there is 20, so push it. The lead is at the face for the front tires and the weaving. We would like reading on the second half of the back straight and quarter in the last corner. At your pushing 10.","we have had your pushing 10, but we have put the attitude in this course. at your 10, there is 20, so push it. the lead is at the face for the front tires and the weaving. we would like reading on the second half of the back straight and quarter in the last corner. at your pushing 10.","[""we"", ""have"", ""had"", ""your"", ""pushing"", ""10"", "","", ""but"", ""we"", ""have"", ""put"", ""the"", ""attitude"", ""in"", ""this"", ""course"", ""."", ""at"", ""your"", ""10"", "","", ""there"", ""is"", ""20"", "","", ""so"", ""push"", ""it"", ""."", ""the"", ""lead"", ""is"", ""at"", ""the"", ""face"", ""for"", ""the"", ""front"", ""tires"", ""and"", ""the"", ""weaving"", ""."", ""we"", ""would"", ""like"", ""reading"", ""on"", ""the"", ""second"", ""half"", ""of"", ""the"", ""back"", ""straight"", ""and"", ""quarter"", ""in"", ""the"", ""last"", ""corner"", ""."", ""at"", ""your"", ""pushing"", ""10"", "".""]","[""we"", ""have"", ""have"", ""your"", ""push"", ""10"", "","", ""but"", ""we"", ""have"", ""put"", ""the"", ""attitude"", ""in"", ""this"", ""course"", ""."", ""at"", ""your"", ""10"", "","", ""there"", ""be"", ""20"", "","", ""so"", ""push"", ""it"", ""."", ""the"", ""lead"", ""be"", ""at"", ""the"", ""face"", ""for"", ""the"", ""front"", ""tire"", ""and"", ""the"", ""weave"", ""."", ""we"", ""would"", ""like"", ""read"", ""on"", ""the"", ""second"", ""half"", ""of"", ""the"", ""back"", ""straight"", ""and"", ""quarter"", ""in"", ""the"", ""last"", ""corner"", ""."", ""at"", ""your"", ""push"", ""10"", "".""]","{""there"": 1, ""this"": 1, ""for"": 1, ""and"": 2, ""have"": 2, ""is"": 2, ""it"": 1, ""at"": 3, ""on"": 1, ""your"": 3, ""we"": 3, ""the"": 8, ""so"": 1, ""in"": 2, ""but"": 1, ""had"": 1, ""of"": 1}",55,0,0,3.836,False
clip_0067,1.5 I just push in 3 ok what's the score? is that 2 behind pushing? is that 1.5 coming now? ok next one no risk no risk 7 pushing start off offset 0 tp 1,1.5 i just push in 3 ok what's the score? is that 2 behind pushing? is that 1.5 coming now? ok next one no risk no risk 7 pushing start off offset 0 tp 1,"[""1.5"", ""i"", ""just"", ""push"", ""in"", ""3"", ""ok"", ""what"", ""'s"", ""the"", ""score"", ""?"", ""is"", ""that"", ""2"", ""behind"", ""pushing"", ""?"", ""is"", ""that"", ""1.5"", ""coming"", ""now"", ""?"", ""ok"", ""next"", ""one"", ""no"", ""risk"", ""no"", ""risk"", ""7"", ""pushing"", ""start"", ""off"", ""offset"", ""0"", ""tp"", ""1""]","[""1.5"", ""i"", ""just"", ""push"", ""in"", ""3"", ""ok"", ""what"", ""'s"", ""the"", ""score"", ""?"", ""be"", ""that"", ""2"", ""behind"", ""push"", ""?"", ""be"", ""that"", ""1.5"", ""come"", ""now"", ""?"", ""ok"", ""next"", ""one"", ""no"", ""risk"", ""no"", ""risk"", ""7"", ""push"", ""start"", ""off"", ""offset"", ""0"", ""tp"", ""1""]","{""just"": 1, ""what"": 1, ""now"": 1, ""is"": 2, ""i"": 1, ""the"": 1, ""in"": 1, ""off"": 1, ""no"": 2, ""that"": 2}",28,2,3,3.679,False
clip_0068,"One position 10. There is 5 pushing. Of the 0, 2 TD, 1 position 10. There is 3 pushing. Weaving second half. Make sure you let there is 5 so we can push the last corner. There is 2 pushing. There is 1 coming now. There is no pushing. There is behind you no pushing.","one position 10. there is 5 pushing. of the 0, 2 td, 1 position 10. there is 3 pushing. weaving second half. make sure you let there is 5 so we can push the last corner. there is 2 pushing. there is 1 coming now. there is no pushing. there is behind you no pushing.","[""one"", ""position"", ""10."", ""there"", ""is"", ""5"", ""pushing"", ""."", ""of"", ""the"", ""0"", "","", ""2"", ""td"", "","", ""1"", ""position"", ""10."", ""there"", ""is"", ""3"", ""pushing"", ""."", ""weaving"", ""second"", ""half"", ""."", ""make"", ""sure"", ""you"", ""let"", ""there"", ""is"", ""5"", ""so"", ""we"", ""can"", ""push"", ""the"", ""last"", ""corner"", ""."", ""there"", ""is"", ""2"", ""pushing"", ""."", ""there"", ""is"", ""1"", ""coming"", ""now"", ""."", ""there"", ""is"", ""no"", ""pushing"", ""."", ""there"", ""is"", ""behind"", ""you"", ""no"", ""pushing"", "".""]","[""one"", ""position"", ""10."", ""there"", ""be"", ""5"", ""push"", ""."", ""of"", ""the"", ""0"", "","", ""2"", ""td"", "","", ""1"", ""position"", ""10."", ""there"", ""be"", ""3"", ""push"", ""."", ""weave"", ""second"", ""half"", ""."", ""make"", ""sure"", ""you"", ""let"", ""there"", ""be"", ""5"", ""so"", ""we"", ""can"", ""push"", ""the"", ""last"", ""corner"", ""."", ""there"", ""be"", ""2"", ""push"", ""."", ""there"", ""be"", ""1"", ""come"", ""now"", ""."", ""there"", ""be"", ""no"", ""push"", ""."", ""there"", ""be"", ""behind"", ""you"", ""no"", ""push"", "".""]","{""there"": 7, ""you"": 2, ""now"": 1, ""is"": 7, ""can"": 1, ""we"": 1, ""the"": 2, ""so"": 1, ""no"": 2, ""of"": 1}",45,2,0,4.156,False
clip_0069,"I'm going to start to go long. Good test as far now. Good job. Okay, we'll manage. Head down. That was great. Slow vote on, higher PM. Yeah, shit, last sector. Oh, yeah, I can make a step. Yeah, see you later.","i'm going to start to go long. good test as far now. good job. okay, we'll manage. head down. that was great. slow vote on, higher pm. yeah, shit, last sector. oh, yeah, i can make a step. yeah, see you later.","[""i"", ""'m"", ""going"", ""to"", ""start"", ""to"", ""go"", ""long"", ""."", ""good"", ""test"", ""as"", ""far"", ""now"", ""."", ""good"", ""job"", ""."", ""okay"", "","", ""we"", ""'ll"", ""manage"", ""."", ""head"", ""down"", ""."", ""that"", ""was"", ""great"", ""."", ""slow"", ""vote"", ""on"", "","", ""higher"", ""pm"", ""."", ""yeah"", "","", ""shit"", "","", ""last"", ""sector"", ""."", ""oh"", "","", ""yeah"", "","", ""i"", ""can"", ""make"", ""a"", ""step"", ""."", ""yeah"", "","", ""see"", ""you"", ""later"", "".""]","[""i"", ""'m"", ""go"", ""to"", ""start"", ""to"", ""go"", ""long"", ""."", ""good"", ""test"", ""as"", ""far"", ""now"", ""."", ""good"", ""job"", ""."", ""okay"", "","", ""we"", ""'ll"", ""manage"", ""."", ""head"", ""down"", ""."", ""that"", ""be"", ""great"", ""."", ""slow"", ""vote"", ""on"", "","", ""higher"", ""pm"", ""."", ""yeah"", "","", ""shit"", "","", ""last"", ""sector"", ""."", ""oh"", "","", ""yeah"", "","", ""i"", ""can"", ""make"", ""a"", ""step"", ""."", ""yeah"", "","", ""see"", ""you"", ""later"", "".""]","{""as"": 1, ""you"": 1, ""now"": 1, ""to"": 2, ""i"": 2, ""can"": 1, ""a"": 1, ""down"": 1, ""on"": 1, ""was"": 1, ""we"": 1, ""that"": 1}",42,0,0,3.476,False
clip_0070,"That's currently P12, 10 negatives. The wind is a bit more gusty now, information, wind more gusty on that top. The wind is a bit more gusty now, 10 negatives. That's now P12 on the guide. Watch what we're doing.","that's currently p12, 10 negatives. the wind is a bit more gusty now, information, wind more gusty on that top. the wind is a bit more gusty now, 10 negatives. that's now p12 on the guide. watch what we're doing.","[""that"", ""'s"", ""currently"", ""p12"", "","", ""10"", ""negatives"", ""."", ""the"", ""wind"", ""is"", ""a"", ""bit"", ""more"", ""gusty"", ""now"", "","", ""information"", "","", ""wind"", ""more"", ""gusty"", ""on"", ""that"", ""top"", ""."", ""the"", ""wind"", ""is"", ""a"", ""bit"", ""more"", ""gusty"", ""now"", "","", ""10"", ""negatives"", ""."", ""that"", ""'s"", ""now"", ""p12"", ""on"", ""the"", ""guide"", ""."", ""watch"", ""what"", ""we"", ""'re"", ""doing"", "".""]","[""that"", ""'s"", ""currently"", ""p12"", "","", ""10"", ""negative"", ""."", ""the"", ""wind"", ""be"", ""a"", ""bite"", ""more"", ""gusty"", ""now"", "","", ""information"", "","", ""wind"", ""more"", ""gusty"", ""on"", ""that"", ""top"", ""."", ""the"", ""wind"", ""be"", ""a"", ""bite"", ""more"", ""gusty"", ""now"", "","", ""10"", ""negative"", ""."", ""that"", ""'s"", ""now"", ""p12"", ""on"", ""the"", ""guide"", ""."", ""watch"", ""what"", ""we"", ""'re"", ""do"", "".""]","{""what"": 1, ""doing"": 1, ""more"": 3, ""now"": 3, ""is"": 2, ""a"": 2, ""on"": 2, ""we"": 1, ""the"": 3, ""that"": 3}",36,0,0,4.083,False
clip_0071,"Hot tap was good. Only correction if you try to avoid the stop exit last corner. Hot tap marche. So it's 20 milliseconds to liam on 10-6 main limitation. We have a look. Oops, oops, sorry, I'm sorry. Happy no-clap at your target. We maximized the score.","hot tap was good. only correction if you try to avoid the stop exit last corner. hot tap marche. so it's 20 milliseconds to liam on 10-6 main limitation. we have a look. oops, oops, sorry, i'm sorry. happy no-clap at your target. we maximized the score.","[""hot"", ""tap"", ""was"", ""good"", ""."", ""only"", ""correction"", ""if"", ""you"", ""try"", ""to"", ""avoid"", ""the"", ""stop"", ""exit"", ""last"", ""corner"", ""."", ""hot"", ""tap"", ""marche"", ""."", ""so"", ""it"", ""'s"", ""20"", ""milliseconds"", ""to"", ""liam"", ""on"", ""10-6"", ""main"", ""limitation"", ""."", ""we"", ""have"", ""a"", ""look"", ""."", ""oops"", "","", ""oops"", "","", ""sorry"", "","", ""i"", ""'m"", ""sorry"", ""."", ""happy"", ""no-clap"", ""at"", ""your"", ""target"", ""."", ""we"", ""maximized"", ""the"", ""score"", "".""]","[""hot"", ""tap"", ""be"", ""good"", ""."", ""only"", ""correction"", ""if"", ""you"", ""try"", ""to"", ""avoid"", ""the"", ""stop"", ""exit"", ""last"", ""corner"", ""."", ""hot"", ""tap"", ""marche"", ""."", ""so"", ""it"", ""'s"", ""20"", ""milliseconds"", ""to"", ""liam"", ""on"", ""10-6"", ""main"", ""limitation"", ""."", ""we"", ""have"", ""a"", ""look"", ""."", ""oops"", "","", ""oops"", "","", ""sorry"", "","", ""i"", ""'m"", ""sorry"", ""."", ""happy"", ""no-clap"", ""at"", ""your"", ""target"", ""."", ""we"", ""maximize"", ""the"", ""score"", "".""]","{""if"": 1, ""you"": 1, ""only"": 1, ""to"": 2, ""have"": 1, ""i"": 1, ""it"": 1, ""at"": 1, ""a"": 1, ""on"": 1, ""your"": 1, ""was"": 1, ""we"": 2, ""the"": 2, ""so"": 1}",44,0,0,4.068,False
clip_0072,"I say to a tiny step, the tiniest one you can. Box, box, box. Watch your bridge right. Ok, I've hit the shimmer button 14, that was a very good lap. And we have a look at 10.6, the only place we are losing compared to Lille.","i say to a tiny step, the tiniest one you can. box, box, box. watch your bridge right. ok, i've hit the shimmer button 14, that was a very good lap. and we have a look at 10.6, the only place we are losing compared to lille.","[""i"", ""say"", ""to"", ""a"", ""tiny"", ""step"", "","", ""the"", ""tiniest"", ""one"", ""you"", ""can"", ""."", ""box"", "","", ""box"", "","", ""box"", ""."", ""watch"", ""your"", ""bridge"", ""right"", ""."", ""ok"", "","", ""i"", ""'ve"", ""hit"", ""the"", ""shimmer"", ""button"", ""14"", "","", ""that"", ""was"", ""a"", ""very"", ""good"", ""lap"", ""."", ""and"", ""we"", ""have"", ""a"", ""look"", ""at"", ""10.6"", "","", ""the"", ""only"", ""place"", ""we"", ""are"", ""losing"", ""compared"", ""to"", ""lille"", "".""]","[""i"", ""say"", ""to"", ""a"", ""tiny"", ""step"", "","", ""the"", ""tiniest"", ""one"", ""you"", ""can"", ""."", ""box"", "","", ""box"", "","", ""box"", ""."", ""watch"", ""your"", ""bridge"", ""right"", ""."", ""ok"", "","", ""i"", ""'ve"", ""hit"", ""the"", ""shimmer"", ""button"", ""14"", "","", ""that"", ""be"", ""a"", ""very"", ""good"", ""lap"", ""."", ""and"", ""we"", ""have"", ""a"", ""look"", ""at"", ""10.6"", "","", ""the"", ""only"", ""place"", ""we"", ""be"", ""lose"", ""compare"", ""to"", ""lille"", "".""]","{""you"": 1, ""only"": 1, ""and"": 1, ""to"": 2, ""have"": 1, ""i"": 2, ""can"": 1, ""at"": 1, ""a"": 3, ""your"": 1, ""was"": 1, ""we"": 2, ""the"": 3, ""very"": 1, ""that"": 1, ""are"": 1}",45,0,0,3.511,False
clip_0073,"I'll be able to show the main loss is 26 against Liam, we lose 1-10 in there. I still see some instability mid-corner. What do you think of using push toggle there?","i'll be able to show the main loss is 26 against liam, we lose 1-10 in there. i still see some instability mid-corner. what do you think of using push toggle there?","[""i"", ""'ll"", ""be"", ""able"", ""to"", ""show"", ""the"", ""main"", ""loss"", ""is"", ""26"", ""against"", ""liam"", "","", ""we"", ""lose"", ""1-10"", ""in"", ""there"", ""."", ""i"", ""still"", ""see"", ""some"", ""instability"", ""mid-corner"", ""."", ""what"", ""do"", ""you"", ""think"", ""of"", ""using"", ""push"", ""toggle"", ""there"", ""?""]","[""i"", ""'ll"", ""be"", ""able"", ""to"", ""show"", ""the"", ""main"", ""loss"", ""be"", ""26"", ""against"", ""liam"", "","", ""we"", ""lose"", ""1-10"", ""in"", ""there"", ""."", ""i"", ""still"", ""see"", ""some"", ""instability"", ""mid-corner"", ""."", ""what"", ""do"", ""you"", ""think"", ""of"", ""use"", ""push"", ""toggle"", ""there"", ""?""]","{""what"": 1, ""there"": 2, ""you"": 1, ""to"": 1, ""is"": 1, ""i"": 2, ""against"": 1, ""we"": 1, ""the"": 1, ""be"": 1, ""in"": 1, ""some"": 1, ""do"": 1, ""of"": 1}",29,0,1,3.793,False
clip_0074,"Yeah, sure. If that's not gonna hurt the front locking then fine.","yeah, sure. if that's not gonna hurt the front locking then fine.","[""yeah"", "","", ""sure"", ""."", ""if"", ""that"", ""'s"", ""not"", ""gon"", ""na"", ""hurt"", ""the"", ""front"", ""locking"", ""then"", ""fine"", "".""]","[""yeah"", "","", ""sure"", ""."", ""if"", ""that"", ""'s"", ""not"", ""gon"", ""na"", ""hurt"", ""the"", ""front"", ""lock"", ""then"", ""fine"", "".""]","{""then"": 1, ""that"": 1, ""not"": 1, ""if"": 1, ""the"": 1}",13,1,0,3.769,False
clip_0075,"And loop it on off, charge on, multi v1, position 13.","and loop it on off, charge on, multi v1, position 13.","[""and"", ""loop"", ""it"", ""on"", ""off"", "","", ""charge"", ""on"", "","", ""multi"", ""v1"", "","", ""position"", ""13"", "".""]","[""and"", ""loop"", ""it"", ""on"", ""off"", "","", ""charge"", ""on"", "","", ""multi"", ""v1"", "","", ""position"", ""13"", "".""]","{""on"": 2, ""and"": 1, ""it"": 1, ""off"": 1}",9,0,0,3.889,False
clip_0076,Do you think we could take the porto goal for turn nine? What do you think?,do you think we could take the porto goal for turn nine? what do you think?,"[""do"", ""you"", ""think"", ""we"", ""could"", ""take"", ""the"", ""porto"", ""goal"", ""for"", ""turn"", ""nine"", ""?"", ""what"", ""do"", ""you"", ""think"", ""?""]","[""do"", ""you"", ""think"", ""we"", ""could"", ""take"", ""the"", ""porto"", ""goal"", ""for"", ""turn"", ""nine"", ""?"", ""what"", ""do"", ""you"", ""think"", ""?""]","{""what"": 1, ""for"": 1, ""we"": 1, ""the"": 1, ""you"": 2, ""do"": 2}",16,0,2,3.625,False
clip_0077,What's the step I need to Q2 at the moment? To Q3.,what's the step i need to q2 at the moment? to q3.,"[""what"", ""'s"", ""the"", ""step"", ""i"", ""need"", ""to"", ""q2"", ""at"", ""the"", ""moment"", ""?"", ""to"", ""q3"", "".""]","[""what"", ""'s"", ""the"", ""step"", ""i"", ""need"", ""to"", ""q2"", ""at"", ""the"", ""moment"", ""?"", ""to"", ""q3"", "".""]","{""what"": 1, ""to"": 2, ""the"": 2, ""i"": 1, ""at"": 1}",10,0,1,3.1,False
clip_0078,"It's a 52610 focus rate, 52610.","it's a 52610 focus rate, 52610.","[""it"", ""'s"", ""a"", ""52610"", ""focus"", ""rate"", "","", ""52610"", "".""]","[""it"", ""'s"", ""a"", ""52610"", ""focus"", ""rate"", "","", ""52610"", "".""]","{""it"": 1, ""a"": 1}",4,0,0,3.0,False
clip_0079,"Let's give it a feel up and go with the track ever. Okay, good job we have other steering. Track will be clear. Remember, we open to the safety current and then we'll take a bit of free. Track is clear. The condition is very good. Auto at the 5.","let's give it a feel up and go with the track ever. okay, good job we have other steering. track will be clear. remember, we open to the safety current and then we'll take a bit of free. track is clear. the condition is very good. auto at the 5.","[""let"", ""'s"", ""give"", ""it"", ""a"", ""feel"", ""up"", ""and"", ""go"", ""with"", ""the"", ""track"", ""ever"", ""."", ""okay"", "","", ""good"", ""job"", ""we"", ""have"", ""other"", ""steering"", ""."", ""track"", ""will"", ""be"", ""clear"", ""."", ""remember"", "","", ""we"", ""open"", ""to"", ""the"", ""safety"", ""current"", ""and"", ""then"", ""we"", ""'ll"", ""take"", ""a"", ""bit"", ""of"", ""free"", ""."", ""track"", ""is"", ""clear"", ""."", ""the"", ""condition"", ""is"", ""very"", ""good"", ""."", ""auto"", ""at"", ""the"", ""5"", "".""]","[""let"", ""'s"", ""give"", ""it"", ""a"", ""feel"", ""up"", ""and"", ""go"", ""with"", ""the"", ""track"", ""ever"", ""."", ""okay"", "","", ""good"", ""job"", ""we"", ""have"", ""other"", ""steer"", ""."", ""track"", ""will"", ""be"", ""clear"", ""."", ""remember"", "","", ""we"", ""open"", ""to"", ""the"", ""safety"", ""current"", ""and"", ""then"", ""we"", ""'ll"", ""take"", ""a"", ""bite"", ""of"", ""free"", ""."", ""track"", ""be"", ""clear"", ""."", ""the"", ""condition"", ""be"", ""very"", ""good"", ""."", ""auto"", ""at"", ""the"", ""5"", "".""]","{""then"": 1, ""and"": 2, ""to"": 1, ""have"": 1, ""is"": 2, ""it"": 1, ""up"": 1, ""a"": 2, ""at"": 1, ""will"": 1, ""we"": 3, ""the"": 4, ""be"": 1, ""other"": 1, ""very"": 1, ""with"": 1, ""of"": 1}",49,0,0,3.694,False
clip_0080,"Stick. Very good. Same on left, please. Easy on power. A bit of breathing. We focus second half of the straight and last half. We have a little time ahead. The absolute behind.","stick. very good. same on left, please. easy on power. a bit of breathing. we focus second half of the straight and last half. we have a little time ahead. the absolute behind.","[""stick"", ""."", ""very"", ""good"", ""."", ""same"", ""on"", ""left"", "","", ""please"", ""."", ""easy"", ""on"", ""power"", ""."", ""a"", ""bit"", ""of"", ""breathing"", ""."", ""we"", ""focus"", ""second"", ""half"", ""of"", ""the"", ""straight"", ""and"", ""last"", ""half"", ""."", ""we"", ""have"", ""a"", ""little"", ""time"", ""ahead"", ""."", ""the"", ""absolute"", ""behind"", "".""]","[""stick"", ""."", ""very"", ""good"", ""."", ""same"", ""on"", ""leave"", "","", ""please"", ""."", ""easy"", ""on"", ""power"", ""."", ""a"", ""bite"", ""of"", ""breathe"", ""."", ""we"", ""focus"", ""second"", ""half"", ""of"", ""the"", ""straight"", ""and"", ""last"", ""half"", ""."", ""we"", ""have"", ""a"", ""little"", ""time"", ""ahead"", ""."", ""the"", ""absolute"", ""behind"", "".""]","{""and"": 1, ""have"": 1, ""a"": 2, ""on"": 2, ""we"": 2, ""the"": 2, ""very"": 1, ""same"": 1, ""of"": 2}",33,0,0,4.091,False
clip_0081,"After that, we start off, put the one, put the second, put the third, put the third in the head, and we are set to be on. Listen, it's very good. Off, set zero, and we're leaving second half of the train, to put up in the last corner, but keep the pace of the corner.","after that, we start off, put the one, put the second, put the third, put the third in the head, and we are set to be on. listen, it's very good. off, set zero, and we're leaving second half of the train, to put up in the last corner, but keep the pace of the corner.","[""after"", ""that"", "","", ""we"", ""start"", ""off"", "","", ""put"", ""the"", ""one"", "","", ""put"", ""the"", ""second"", "","", ""put"", ""the"", ""third"", "","", ""put"", ""the"", ""third"", ""in"", ""the"", ""head"", "","", ""and"", ""we"", ""are"", ""set"", ""to"", ""be"", ""on"", ""."", ""listen"", "","", ""it"", ""'s"", ""very"", ""good"", ""."", ""off"", "","", ""set"", ""zero"", "","", ""and"", ""we"", ""'re"", ""leaving"", ""second"", ""half"", ""of"", ""the"", ""train"", "","", ""to"", ""put"", ""up"", ""in"", ""the"", ""last"", ""corner"", "","", ""but"", ""keep"", ""the"", ""pace"", ""of"", ""the"", ""corner"", "".""]","[""after"", ""that"", "","", ""we"", ""start"", ""off"", "","", ""put"", ""the"", ""one"", "","", ""put"", ""the"", ""second"", "","", ""put"", ""the"", ""third"", "","", ""put"", ""the"", ""third"", ""in"", ""the"", ""head"", "","", ""and"", ""we"", ""be"", ""set"", ""to"", ""be"", ""on"", ""."", ""listen"", "","", ""it"", ""'s"", ""very"", ""good"", ""."", ""off"", "","", ""set"", ""zero"", "","", ""and"", ""we"", ""'re"", ""leave"", ""second"", ""half"", ""of"", ""the"", ""train"", "","", ""to"", ""put"", ""up"", ""in"", ""the"", ""last"", ""corner"", "","", ""but"", ""keep"", ""the"", ""pace"", ""of"", ""the"", ""corner"", "".""]","{""and"": 2, ""to"": 2, ""it"": 1, ""up"": 1, ""on"": 1, ""we"": 3, ""the"": 9, ""in"": 2, ""be"": 1, ""very"": 1, ""off"": 2, ""that"": 1, ""after"": 1, ""but"": 1, ""are"": 1, ""of"": 2}",56,0,0,3.446,False
clip_0082,"We might just lift the button, see for turn 1. We take that corner, right on. W, left corner. Turn on high RPM. Time to go again. Negative. Yeah. Yeah, I fucked up.","we might just lift the button, see for turn 1. we take that corner, right on. w, left corner. turn on high rpm. time to go again. negative. yeah. yeah, i fucked up.","[""we"", ""might"", ""just"", ""lift"", ""the"", ""button"", "","", ""see"", ""for"", ""turn"", ""1."", ""we"", ""take"", ""that"", ""corner"", "","", ""right"", ""on"", ""."", ""w"", "","", ""left"", ""corner"", ""."", ""turn"", ""on"", ""high"", ""rpm"", ""."", ""time"", ""to"", ""go"", ""again"", ""."", ""negative"", ""."", ""yeah"", ""."", ""yeah"", "","", ""i"", ""fucked"", ""up"", "".""]","[""we"", ""might"", ""just"", ""lift"", ""the"", ""button"", "","", ""see"", ""for"", ""turn"", ""1."", ""we"", ""take"", ""that"", ""corner"", "","", ""right"", ""on"", ""."", ""w"", "","", ""leave"", ""corner"", ""."", ""turn"", ""on"", ""high"", ""rpm"", ""."", ""time"", ""to"", ""go"", ""again"", ""."", ""negative"", ""."", ""yeah"", ""."", ""yeah"", "","", ""i"", ""fuck"", ""up"", "".""]","{""just"": 1, ""for"": 1, ""to"": 1, ""again"": 1, ""i"": 1, ""up"": 1, ""on"": 2, ""we"": 2, ""the"": 1, ""that"": 1}",32,0,0,3.719,False
clip_0083,"It's a 12 other than that the lap was good. Negative on the dodge. Yeah, that's what you're talking about. OK, thank you for being on the face, please. Negative on the dodge. Can you get some face, please? Thank you. OK.","it's a 12 other than that the lap was good. negative on the dodge. yeah, that's what you're talking about. ok, thank you for being on the face, please. negative on the dodge. can you get some face, please? thank you. ok.","[""it"", ""'s"", ""a"", ""12"", ""other"", ""than"", ""that"", ""the"", ""lap"", ""was"", ""good"", ""."", ""negative"", ""on"", ""the"", ""dodge"", ""."", ""yeah"", "","", ""that"", ""'s"", ""what"", ""you"", ""'re"", ""talking"", ""about"", ""."", ""ok"", "","", ""thank"", ""you"", ""for"", ""being"", ""on"", ""the"", ""face"", "","", ""please"", ""."", ""negative"", ""on"", ""the"", ""dodge"", ""."", ""can"", ""you"", ""get"", ""some"", ""face"", "","", ""please"", ""?"", ""thank"", ""you"", ""."", ""ok"", "".""]","[""it"", ""'s"", ""a"", ""12"", ""other"", ""than"", ""that"", ""the"", ""lap"", ""be"", ""good"", ""."", ""negative"", ""on"", ""the"", ""dodge"", ""."", ""yeah"", "","", ""that"", ""'s"", ""what"", ""you"", ""'re"", ""talk"", ""about"", ""."", ""ok"", "","", ""thank"", ""you"", ""for"", ""be"", ""on"", ""the"", ""face"", "","", ""please"", ""."", ""negative"", ""on"", ""the"", ""dodge"", ""."", ""can"", ""you"", ""get"", ""some"", ""face"", "","", ""please"", ""?"", ""thank"", ""you"", ""."", ""ok"", "".""]","{""what"": 1, ""you"": 4, ""for"": 1, ""about"": 1, ""it"": 1, ""can"": 1, ""a"": 1, ""than"": 1, ""on"": 3, ""was"": 1, ""the"": 4, ""being"": 1, ""other"": 1, ""some"": 1, ""that"": 2}",41,0,1,3.854,False
